activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,19469776,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Br)cc1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '14.29', 'le': '0.30', 'lle': '0.44', 'sei': '17.07'}",CHEMBL4575180,,CHEMBL4575180,6.16,False,http://www.openphacts.org/units/Nanomolar,3255658,=,1,True,=,,IC50,nM,,687.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.687
,19469777,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1Br,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4519253,,CHEMBL4519253,,False,http://www.openphacts.org/units/Nanomolar,3255657,>,1,True,>,,IC50,nM,,10000.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,10.0
,19469778,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(F)c(F)c1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '15.34', 'le': '0.28', 'lle': '0.73', 'sei': '16.51'}",CHEMBL4521174,,CHEMBL4521174,5.96,False,http://www.openphacts.org/units/Nanomolar,3255656,=,1,True,=,,IC50,nM,,1100.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.1
,19469779,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(F)cc1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '15.45', 'le': '0.28', 'lle': '0.63', 'sei': '15.85'}",CHEMBL4555019,,CHEMBL4555019,5.72,False,http://www.openphacts.org/units/Nanomolar,3255655,=,1,True,=,,IC50,nM,,1890.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.89
,19469780,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1F,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '14.44', 'le': '0.26', 'lle': '0.26', 'sei': '14.81'}",CHEMBL4586159,,CHEMBL4586159,5.35,False,http://www.openphacts.org/units/Nanomolar,3255654,=,1,True,=,,IC50,nM,,4490.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,4.49
,19469781,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(C(F)(F)F)cc1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4522353,,CHEMBL4522353,,False,http://www.openphacts.org/units/Nanomolar,3255653,>,1,True,>,,IC50,nM,,10000.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,10.0
,19469782,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)cc1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '12.47', 'le': '0.22', 'lle': '0.20', 'sei': '7.83'}",CHEMBL4576040,,CHEMBL4576040,5.11,False,http://www.openphacts.org/units/Nanomolar,3255652,=,1,True,=,,IC50,nM,,7820.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,7.82
,19469783,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1cccc([N+](=O)[O-])c1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4559383,,CHEMBL4559383,,False,http://www.openphacts.org/units/Nanomolar,3255651,>,1,True,>,,IC50,nM,,10000.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,10.0
,19469784,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)c1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '15.10', 'le': '0.27', 'lle': '0.87', 'sei': '9.52'}",CHEMBL4549558,,CHEMBL4549558,5.70,False,http://www.openphacts.org/units/Nanomolar,3255650,=,1,True,=,,IC50,nM,,2000.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,2.0
,19469785,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)cc1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '15.95', 'le': '0.29', 'lle': '0.58', 'sei': '16.19'}",CHEMBL4529064,,CHEMBL4529064,5.84,False,http://www.openphacts.org/units/Nanomolar,3255649,=,1,True,=,,IC50,nM,,1430.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.43
,19469786,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)cc1OC,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '13.19', 'le': '0.24', 'lle': '0.47', 'sei': '9.97'}",CHEMBL4550890,,CHEMBL4550890,5.44,False,http://www.openphacts.org/units/Nanomolar,3255648,=,1,True,=,,IC50,nM,,3620.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,3.62
,19469787,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)cc1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '14.79', 'le': '0.27', 'lle': '0.70', 'sei': '12.48'}",CHEMBL4516431,,CHEMBL4516431,5.66,False,http://www.openphacts.org/units/Nanomolar,3255647,=,1,True,=,,IC50,nM,,2210.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,2.21
,19469788,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccccc2)c1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '14.95', 'le': '0.27', 'lle': '0.76', 'sei': '12.61'}",CHEMBL4542075,,CHEMBL4542075,5.72,False,http://www.openphacts.org/units/Nanomolar,3255646,=,1,True,=,,IC50,nM,,1920.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.92
,19469789,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '15.76', 'le': '0.28', 'lle': '0.60', 'sei': '15.39'}",CHEMBL4581843,,CHEMBL4581843,5.56,False,http://www.openphacts.org/units/Nanomolar,3255645,=,1,True,=,,IC50,nM,,2780.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,2.78
,19469790,[],CHEMBL4478427,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in Hoechst 33342 efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by microplate reader analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CC1c2[nH]c3ccccc3c2CCN1C(=O)c1ccccc1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '16.94', 'le': '0.31', 'lle': '0.68', 'sei': '15.60'}",CHEMBL4593846,,CHEMBL4593846,5.63,False,http://www.openphacts.org/units/Nanomolar,3255644,=,1,True,=,,IC50,nM,,2330.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,2.33
Not Determined,19469791,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccc(Cl)cc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Br)cc1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4534271,,CHEMBL4534271,,False,,3255664,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469792,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccc(Cl)cc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)c(Cl)c1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4545795,,CHEMBL4545795,,False,,3255665,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469793,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)c(Cl)c2)cc1OC,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4568684,,CHEMBL4568684,,False,,3255666,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469794,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(F)c(F)c2)cc1OC,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4578134,,CHEMBL4578134,,False,,3255667,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469795,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1cccc2ccccc12)N1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)c(Cl)c1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4533470,,CHEMBL4533470,,False,,3255668,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469796,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccccc2)cc1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4559337,,CHEMBL4559337,,False,,3255669,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469797,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2cccc(OC)c2)cc1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4592538,,CHEMBL4592538,,False,,3255670,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469798,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(C(F)(F)F)cc2)cc1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4538097,,CHEMBL4538097,,False,,3255671,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469799,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(F)c(F)c2)cc1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4575544,,CHEMBL4575544,,False,,3255672,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469800,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2cccc(Cl)c2)cc1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4571543,,CHEMBL4571543,,False,,3255673,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
,19469801,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)c(Cl)c2)cc1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '14.68', 'le': '0.29', 'lle': '0.36', 'sei': '14.62'}",CHEMBL4534001,,CHEMBL4534001,6.62,False,http://www.openphacts.org/units/Nanomolar,3255674,=,1,True,=,,IC50,nM,,237.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.237
,19469802,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(Cl)c(Cl)c2)c1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '14.81', 'le': '0.29', 'lle': '0.42', 'sei': '14.75'}",CHEMBL4568473,,CHEMBL4568473,6.69,False,http://www.openphacts.org/units/Nanomolar,3255675,=,1,True,=,,IC50,nM,,206.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.206
Not Determined,19469803,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2[nH]c3c(c2c1)CCN(C(=O)c1ccccc1)C3c1ccc(Cl)c(Cl)c1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4536788,,CHEMBL4536788,,False,,3255676,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469804,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1c2c(c3ccccc31)CCN(C(=O)c1cccc(OC)c1)C2c1ccc(Cl)c(Cl)c1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4530389,,CHEMBL4530389,,False,,3255677,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469805,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1c2c(c3ccccc31)CCN(C(=O)c1ccccc1)C2c1ccccc1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4549093,,CHEMBL4549093,,False,,3255678,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469806,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccc(C2c3[nH]c4ccccc4c3CCN2Cc2ccccc2)cc1Cl,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4582183,,CHEMBL4582183,,False,,3255679,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,19469807,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CN2CCc3c([nH]c4ccccc34)C2c2ccccc2)cc1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL4483626,,CHEMBL4483626,,False,,3255680,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
,19469808,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '11.64', 'le': '0.21', 'lle': '-0.21', 'sei': '8.25'}",CHEMBL428402,,CHEMBL428402,6.13,False,http://www.openphacts.org/units/Nanomolar,3255681,=,1,True,=,,IC50,nM,,741.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.741
,19469809,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)[nH]c1c(C)nccc12,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '24.94', 'le': '0.45', 'lle': '2.26', 'sei': '13.97'}",CHEMBL269538,HARMINE,CHEMBL269538,5.29,False,http://www.openphacts.org/units/Nanomolar,3255682,=,1,True,=,,IC50,nM,,5080.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,5.08
Not Determined,19469810,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL488910,,CHEMBL488910,,False,,3255683,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Active,19469811,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(C2NCCc3c2[nH]c2ccccc32)cc1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL241083,,CHEMBL241083,,False,,3255685,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Active,19469812,[],CHEMBL4478426,Inhibition of human ABCG2 expressed in MDCK2 cells assessed as reduction in pheophorbide A efflux pre-incubated for 30 mins before Hoechst 33342 addition and measured for 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(C2NCCc3c2[nH]c2ccccc32)c1,,,CHEMBL4477211,J Med Chem,2016,,CHEMBL241098,,CHEMBL241098,,False,,3255686,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
,19469935,[],CHEMBL4478438,Inhibition of human ABCG2 expressed in baculovirus infected Sf9 cell membrane assessed as inhibition of vanadate sensitive basal ATPase activity after 20 mins by colorimetric method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,,,CHEMBL4477211,J Med Chem,2016,"{'bei': '17.88', 'le': '0.34', 'lle': '4.76', 'sei': '8.34'}",CHEMBL488910,,CHEMBL488910,8.40,False,http://www.openphacts.org/units/Nanomolar,3255683,=,1,True,=,,IC50,nM,,4.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.004
